Customer_ID,Churn_Probability,Predicted_CLV,Priority_Label,Segment
5909-ECHUI,0.9247090044729165,80.83030000000004,Nurture,Established Standard Customers
0031-PVLZI,0.9246974167016051,125.56009999999989,Nurture,New Budget Customers
1184-PJVDB,0.9246063893454097,960.0446999999997,Nurture,Established Standard Customers
6994-KERXL,0.9245880346505404,309.2434999999997,Nurture,Established Standard Customers
9108-EJFJP,0.9245203700090763,69.75009999999992,Nurture,Established Standard Customers
4763-PGDPO,0.9243972232067786,485.8640000000006,Nurture,Established Standard Customers
7786-WBJYI,0.9237096491283102,437.6381999999995,Nurture,Established Standard Customers
4512-ZUIYL,0.9236104747974162,223.06179999999983,Nurture,Established Standard Customers
1215-VFYVK,0.9234598718644235,223.56270000000006,Nurture,Established Standard Customers
8993-PHFWD,0.9234039606405443,66.81469999999992,Nurture,New Budget Customers
0742-MOABM,0.9232521757989457,225.49639999999997,Nurture,Established Standard Customers
2962-XPMCQ,0.9231203308912487,115.86570000000002,Nurture,New Budget Customers
1582-RAFML,0.9230619095383688,88.7005,Nurture,Established Standard Customers
1875-QIVME,0.9229716835056012,212.7979000000001,Nurture,Established Standard Customers
5949-XIKAE,0.9228978422055676,944.6543000000004,Nurture,Established Standard Customers
1583-IHQZE,0.9228315335047697,1509.5715999999986,Nurture,Established Standard Customers
0248-IPDFW,0.9228196140898586,79.82559999999985,Nurture,New Budget Customers
4770-UEZOX,0.922787113412671,236.95679999999993,Nurture,Established Standard Customers
0374-IOEGQ,0.9226005979286183,197.14660000000012,Nurture,New Budget Customers
2740-TVLFN,0.9224969220653727,90.88880000000006,Nurture,New Budget Customers
0219-YTZUE,0.9224780447818145,478.39530000000036,Nurture,Established Standard Customers
0195-IESCP,0.9224260549657185,949.2262000000004,Nurture,Established Standard Customers
0623-GDISB,0.9221308965756462,64.80459999999995,Nurture,Established Standard Customers
0988-JRWWP,0.9219364341936318,272.50110000000046,Nurture,Established Standard Customers
4367-NHWMM,0.921679327017796,24.83500000000002,Nurture,New Budget Customers
7952-OBOYL,0.9216263005754212,329.30780000000004,Nurture,Established Standard Customers
2608-BHKFN,0.9212959367757083,313.5801999999999,Nurture,Established Standard Customers
7240-ETPTR,0.9212870694078907,463.39689999999973,Nurture,Established Standard Customers
0258-NOKBL,0.9211039082763794,358.08239999999967,Nurture,Established Standard Customers
8263-JQAIK,0.9209197213373985,47.25569999999999,Nurture,New Budget Customers
9840-EFJQB,0.9208554649941658,99.20010000000009,Nurture,Established Standard Customers
0674-EYYZV,0.9208309119519247,90.21119999999985,Nurture,Established Standard Customers
5543-QDCRY,0.9206815417722465,321.5422999999999,Nurture,Established Standard Customers
8676-TRMJS,0.9203793686951272,325.61239999999987,Nurture,Established Standard Customers
6145-NNPNO,0.9203233864206324,54.24850000000004,Nurture,New Budget Customers
0772-GYEQQ,0.9202909955285937,397.88470000000007,Nurture,Established Standard Customers
5960-MVTUK,0.9202265690258227,95.93850000000012,Nurture,New Budget Customers
7129-ACFOG,0.9201132435838849,526.4372999999995,Nurture,New Budget Customers
4910-AQFFX,0.9200356295330332,1035.3438999999996,Nurture,Established Standard Customers
3754-DXMRT,0.9198505061023058,173.96789999999987,Nurture,New Budget Customers
3066-RRJIO,0.9198400830247216,83.0570999999999,Nurture,Established Standard Customers
6599-SFQVE,0.919719053612428,558.1131999999998,Nurture,Established Standard Customers
4847-TAJYI,0.9195820947476887,594.9804000000009,Nurture,Established Standard Customers
6128-CZOMY,0.9194924400021746,82.87330000000007,Nurture,New Budget Customers
6519-CFDBX,0.9194254877058372,113.25899999999989,Nurture,New Budget Customers
8042-JVNFH,0.9193377561578444,107.23599999999988,Nurture,Established Standard Customers
3237-AJGEH,0.9193229623548015,103.58849999999998,Nurture,New Budget Customers
7853-GVUDZ,0.9188341150799423,23.273299999999992,Nurture,New Budget Customers
7881-EVUAD,0.9187199784111176,78.2608999999999,Nurture,Established Standard Customers
5261-QSHQM,0.9186631557572713,96.23670000000011,Nurture,New Budget Customers
8699-ASUFO,0.9184829898235363,558.532699999999,Nurture,Established Standard Customers
6982-SSHFK,0.9184465286901993,77.99090000000007,Nurture,New Budget Customers
4484-CGXFK,0.9182962354574957,257.57200000000006,Nurture,Established Standard Customers
8053-WWDRO,0.9179951745593657,322.56399999999985,Nurture,New Budget Customers
4029-HPFVY,0.9174435246952088,248.4159,Nurture,Established Standard Customers
5077-DXTCG,0.9172111438370509,71.90620000000004,Nurture,New Budget Customers
6907-FLBER,0.9171025047972987,104.46259999999985,Nurture,New Budget Customers
9391-EOYLI,0.9169828662331808,1064.8994999999986,Nurture,Established Standard Customers
3071-VBYPO,0.9169565514782058,353.37919999999986,Nurture,Established Standard Customers
3346-BRMIS,0.9167191501819908,801.1876999999989,Nurture,Established Standard Customers
6923-JHPMP,0.9166921813502167,223.27669999999986,Nurture,Established Standard Customers
5442-BHQNG,0.9164204371886852,228.38040000000035,Nurture,Established Standard Customers
1465-VINDH,0.9161543287785638,1395.4790000000003,Nurture,Established Standard Customers
9564-KCLHR,0.9160980181509939,57.628099999999975,Nurture,Established Standard Customers
4110-PFEUZ,0.916044579777097,99.6367000000001,Nurture,Established Standard Customers
9780-FKVVF,0.9158613492858251,473.7929000000003,Nurture,Established Standard Customers
8640-SDGKB,0.9158078836417828,426.2443,Nurture,Established Standard Customers
4583-PARNH,0.915591949276082,1773.963799999998,Nurture,Established Standard Customers
3755-JBMNH,0.9151793360176254,1905.0631000000017,Nurture,Established Standard Customers
8676-OOQEJ,0.9148372122421152,124.88169999999987,Nurture,New Budget Customers
6034-YMTOB,0.9148225457523043,552.0236999999994,Nurture,Established Standard Customers
6317-YPKDH,0.9147790722492365,30.011499999999984,Nurture,New Budget Customers
0378-TOVMS,0.9146409736031648,293.9089,Nurture,Established Standard Customers
9907-SWKKF,0.9146183043124091,25.062400000000004,Nurture,New Budget Customers
5968-VXZLG,0.9145611183296392,101.76170000000002,Nurture,New Budget Customers
9874-QLCLH,0.9144790245921544,1831.9989000000005,Nurture,Established Standard Customers
1866-OBPNR,0.9144433818202853,117.38210000000002,Nurture,Established Standard Customers
0515-YPMCW,0.9143085585931264,139.3871999999999,Nurture,Established Standard Customers
8132-YPVBX,0.9142784616077012,756.6515000000009,Nurture,Established Standard Customers
1456-TWCGB,0.9142701685406283,368.59810000000033,Nurture,Established Standard Customers
3916-NRPAP,0.91404456945207,345.3133000000001,Nurture,Established Standard Customers
7571-YXDAD,0.9140096272337939,230.13029999999964,Nurture,Established Standard Customers
5032-MIYKT,0.9138275756502836,108.86179999999999,Nurture,Established Standard Customers
4983-CCWMC,0.913827159781963,313.6530000000004,Nurture,Established Standard Customers
9185-TQCVP,0.9134511360543641,1484.1047999999998,Nurture,Established Standard Customers
2842-JTCCU,0.9133082942769286,151.41079999999982,Nurture,New Budget Customers
2320-JRSDE,0.9132465670136954,27.371100000000006,Nurture,New Budget Customers
6048-QBXKL,0.9131059112120418,181.7155999999998,Nurture,Established Standard Customers
2674-MIAHT,0.9130453796866806,481.2197000000007,Nurture,Established Standard Customers
4317-VTEOA,0.9130277731774339,94.38600000000005,Nurture,Established Standard Customers
0224-HJAPT,0.9125542962002864,341.38400000000024,Nurture,Established Standard Customers
3191-CSNMG,0.9123891565853226,318.2096000000003,Nurture,Established Standard Customers
3798-EPWRR,0.9123148968227905,129.01890000000012,Nurture,New Budget Customers
3815-SLMEF,0.9122958926840988,103.82440000000008,Nurture,New Budget Customers
3926-CUQZX,0.9121809701847224,57.15549999999994,Nurture,New Budget Customers
4237-RLAQD,0.9118968726921599,91.01790000000014,Nurture,New Budget Customers
3748-FVMZZ,0.9118276378996023,165.63790000000014,Nurture,Established Standard Customers
9462-MJUAW,0.9118048615343178,339.73190000000017,Nurture,New Budget Customers
4432-ADRLB,0.9116458364558494,139.12610000000012,Nurture,New Budget Customers
4030-VPZBD,0.9116377552819185,69.34290000000004,Nurture,New Budget Customers
2209-XADXF,0.9112249544148174,43.143599999999985,Nurture,New Budget Customers
6175-IRFIT,0.9111503301144795,596.4802000000007,Nurture,Established Standard Customers
1230-QAJDW,0.9111482764867405,326.6641999999996,Nurture,Established Standard Customers
8313-KTIHG,0.9107802128143441,416.7946000000004,Nurture,Established Standard Customers
0231-LXVAP,0.910644085734036,120.32049999999983,Nurture,Established Standard Customers
9617-INGJY,0.9103428864985346,107.33049999999992,Nurture,Established Standard Customers
1942-OQFRW,0.91021021758265,58.133099999999956,Nurture,New Budget Customers
7905-TVXTA,0.9095042848295556,386.37000000000023,Nurture,Established Standard Customers
8687-BAFGU,0.9093858485806436,97.57320000000003,Nurture,Established Standard Customers
2575-GFSOE,0.9092223483080338,561.8138999999999,Nurture,Established Standard Customers
4390-KYULV,0.9091479227000308,167.8966999999998,Nurture,New Budget Customers
4146-SVFUD,0.9088956626971688,90.31540000000001,Nurture,New Budget Customers
2018-QKYGT,0.90857858823847,117.79450000000016,Nurture,Established Standard Customers
2325-NBPZG,0.9081249404238972,264.5239000000003,Nurture,Established Standard Customers
1597-FZREH,0.9077407058573134,251.77229999999997,Nurture,Established Standard Customers
5356-CSVSQ,0.9077285785485922,308.02659999999946,Nurture,Established Standard Customers
4236-UJPWO,0.9076634215425443,48.30019999999999,Nurture,New Budget Customers
9620-ENEJV,0.90765395103929,623.0446000000005,Nurture,Established Standard Customers
1763-WQFUK,0.907639796070853,237.1680000000002,Nurture,Established Standard Customers
7729-JTEEC,0.9075288002684433,156.0016000000003,Nurture,New Budget Customers
6328-ZPBGN,0.9073738632527093,1115.9964000000004,Nurture,Established Standard Customers
7508-MYBOG,0.9073069728558176,1263.9018000000005,Nurture,Established Standard Customers
9894-EZEWG,0.9072515132705813,113.33259999999999,Nurture,Established Standard Customers
3050-GBUSH,0.9068670713226803,110.58220000000007,Nurture,New Budget Customers
7537-RBWEA,0.9066070046955564,29.070500000000024,Nurture,New Budget Customers
1575-KRZZE,0.906325685866892,254.32040000000018,Nurture,Established Standard Customers
3793-MMFUH,0.9060842414153488,1519.6431000000014,Nurture,Established Standard Customers
8740-XLHDR,0.9060358659104356,222.10460000000003,Nurture,Established Standard Customers
7395-IGJOS,0.9059675732346169,1553.0449999999996,Nurture,Established Standard Customers
6275-YDUVO,0.9058920506972877,199.4681999999997,Nurture,New Budget Customers
1564-HJUVY,0.9057550856364446,250.07719999999986,Nurture,Established Standard Customers
5515-IDEJJ,0.905749704108903,66.17480000000005,Nurture,New Budget Customers
0314-TKOSI,0.9056755438181625,397.1020000000002,Nurture,Established Standard Customers
9227-LUNBG,0.9054743086450211,24.598999999999982,Nurture,New Budget Customers
5501-TVMGM,0.9054052271349098,105.50079999999988,Nurture,Established Standard Customers
4855-SNKMY,0.9053117871598739,50.002100000000084,Nurture,New Budget Customers
4822-RVYBB,0.9052580376168335,1081.2842999999991,Nurture,Established Standard Customers
0871-OPBXW,0.9051869556273818,53.40199999999997,Nurture,New Budget Customers
5542-DHSXL,0.9047612229082964,252.0190000000001,Nurture,Established Standard Customers
2207-NHRJK,0.9046915398091044,60.634300000000025,Nurture,Established Standard Customers
3859-CVCET,0.9044475490846375,378.6792000000005,Nurture,New Budget Customers
1660-HSOOQ,0.90424736777278,81.86309999999997,Nurture,New Budget Customers
6844-DZKRF,0.9038267137698655,126.58130000000016,Nurture,New Budget Customers
1262-OPMFY,0.9036519745716097,967.8526999999993,Nurture,Established Standard Customers
5747-PMBSQ,0.9035154085223817,1134.7830000000008,Nurture,Established Standard Customers
1423-BMPBQ,0.902751475754839,47.49480000000003,Nurture,New Budget Customers
2082-CEFLT,0.9025333279290654,58.14439999999999,Nurture,New Budget Customers
8617-ENBDS,0.9021425078461712,322.8630000000003,Nurture,Established Standard Customers
7404-JLKQG,0.9020717902731976,302.32689999999957,Nurture,Established Standard Customers
4626-GYCZP,0.9019271803923663,738.9716999999993,Nurture,Established Standard Customers
7470-MCQTK,0.9018382542950458,609.5765000000006,Nurture,Established Standard Customers
0781-LKXBR,0.9018147549172428,1335.383100000001,Nurture,Established Standard Customers
0021-IKXGC,0.9017581131360243,83.26599999999996,Nurture,Established Standard Customers
7675-OZCZG,0.9014655419965861,233.85660000000024,Nurture,New Budget Customers
2956-GGUCQ,0.9013445227230681,1885.4608000000019,Nurture,Established Standard Customers
2979-SXESE,0.9012300728797938,2035.8670000000016,Nurture,Established Standard Customers
3753-TSEMP,0.9009949347135857,1532.3450999999998,Nurture,Established Standard Customers
9026-RNUJS,0.90075925007172,343.0837000000002,Nurture,Established Standard Customers
5027-QPKTE,0.9006483464512972,578.2421999999991,Nurture,Established Standard Customers
4373-VVHQL,0.9005952733736144,77.00599999999991,Nurture,New Budget Customers
2480-JZOSN,0.8997366933506671,54.72299999999998,Nurture,New Budget Customers
8705-WZCYL,0.8996227994411174,73.6161000000001,Nurture,New Budget Customers
4671-LXRDQ,0.8994992781354392,146.15210000000013,Nurture,New Budget Customers
6390-DSAZX,0.8992660441454438,79.57649999999998,Nurture,Established Standard Customers
6413-XKKPU,0.89889401412291,1850.2050999999972,Nurture,Established Standard Customers
8878-HMWBV,0.8986836871339379,259.70229999999987,Nurture,New Budget Customers
2592-SEIFQ,0.898544010618036,73.84309999999995,Nurture,New Budget Customers
9743-DQKQW,0.8984931566242543,80.27170000000005,Nurture,New Budget Customers
1304-BCCFO,0.8982815568387947,728.0749999999987,Nurture,Established Standard Customers
5931-FLJJF,0.8981945131012713,578.365599999999,Nurture,Established Standard Customers
5520-FVEWJ,0.8981263449234125,1425.0885000000012,Nurture,Established Standard Customers
6304-IJFSQ,0.8980846298843138,264.5245,Nurture,Established Standard Customers
5087-SUURX,0.8977747673485784,683.4747999999995,Nurture,New Budget Customers
0365-BZUWY,0.8976659919665115,1857.9573999999984,Nurture,Established Standard Customers
6817-WTYHE,0.8975295343612011,118.12400000000001,Nurture,New Budget Customers
2951-QOQTK,0.897309573653197,510.3170000000006,Nurture,Established Standard Customers
0947-MUGVO,0.8973042595677633,1630.3585999999987,Nurture,Established Standard Customers
4351-QLCSU,0.8972852582304579,87.46039999999988,Nurture,Established Standard Customers
0641-EVBOJ,0.8972236390940821,374.0698000000001,Nurture,Established Standard Customers
8161-QYMTT,0.8966088801551682,736.2323999999998,Nurture,Established Standard Customers
0322-CHQRU,0.8965455423962189,141.3263999999998,Nurture,New Budget Customers
6078-VESFR,0.8965266374538633,1357.751599999999,Nurture,Established Standard Customers
3320-VEOYC,0.896202600523828,1765.5809999999994,Nurture,Established Standard Customers
5519-NPHVG,0.8961087268246809,1330.7661000000019,Nurture,Established Standard Customers
2955-BJZHG,0.8956662923083449,1675.3788000000006,Nurture,Established Standard Customers
3806-DXQOM,0.8953625584650374,143.17290000000014,Nurture,New Budget Customers
5940-AHUHD,0.8951123871948418,115.62250000000007,Nurture,Established Standard Customers
2506-CLAKW,0.8948288334260529,678.3218000000002,Nurture,Established Standard Customers
4193-ORFCL,0.8947585105549309,60.295800000000064,Nurture,New Budget Customers
4652-NNHNY,0.8946093164706987,1559.5737999999985,Nurture,Established Standard Customers
4248-QPAVC,0.8941903695223525,2101.562500000002,Nurture,Established Standard Customers
5133-POWUA,0.8940905283235322,59.60950000000005,Nurture,New Budget Customers
4349-GFQHK,0.8937952037836584,77.51749999999987,Nurture,Established Standard Customers
0023-XUOPT,0.8935473584322198,1737.1679000000017,Nurture,Established Standard Customers
3489-HHPFY,0.8931396140778499,196.47689999999994,Nurture,Established Standard Customers
3811-VBYBZ,0.8929181681040866,993.2726000000014,Nurture,Established Standard Customers
7442-YGZFK,0.8927047105597395,68.41100000000002,Nurture,New Budget Customers
9398-MMQTO,0.8926600401007886,372.4727000000001,Nurture,Established Standard Customers
1268-ASBGA,0.892570177988865,1556.1148999999991,Nurture,Established Standard Customers
5759-RCVCB,0.8922891743918786,110.25870000000008,Nurture,New Budget Customers
7450-NWRTR,0.8920835113313769,1456.9891999999998,Nurture,Established Standard Customers
3594-KADLU,0.8916590821057605,103.91550000000012,Nurture,New Budget Customers
6127-IYJOZ,0.8916350930455468,87.41120000000001,Nurture,New Budget Customers
5103-MHMHY,0.8903667347994023,92.44080000000002,Nurture,New Budget Customers
3376-BMGFE,0.8903129148193507,404.7196999999999,Nurture,Established Standard Customers
0133-BMFZO,0.8900923061702994,256.13350000000025,Nurture,Established Standard Customers
9940-HPQPG,0.8900184668142458,1054.0909000000015,Nurture,Established Standard Customers
0455-XFASS,0.8898448245842449,222.851,Nurture,Established Standard Customers
0067-DKWBL,0.8897110059370447,180.7116,Nurture,Established Standard Customers
8262-COGGB,0.8896139214570885,31.815899999999985,Nurture,New Budget Customers
9389-ACWBI,0.8895686926625931,333.11949999999985,Nurture,Established Standard Customers
5404-GGUKR,0.8895223489962542,349.4980999999996,Nurture,Established Standard Customers
2606-RMDHZ,0.8893403164196709,163.52630000000008,Nurture,New Budget Customers
1963-SVUCV,0.8891032892111164,94.86990000000002,Nurture,New Budget Customers
7156-MHUGY,0.8890051085608911,1624.1166000000005,Nurture,Established Standard Customers
8305-VHZBZ,0.8887765698486968,33.40929999999996,Nurture,New Budget Customers
3446-QDSZF,0.8882367791418379,389.9062000000001,Nurture,Established Standard Customers
6624-JDRDS,0.8881351704393479,166.72400000000025,Nurture,New Budget Customers
8242-SOQUO,0.887548685418503,436.4554000000004,Nurture,Established Standard Customers
6692-UDPJC,0.8875482413632283,1413.905200000003,Nurture,Established Standard Customers
3389-YGYAI,0.8873128551575731,1164.1698000000006,Nurture,Established Standard Customers
0568-ONFPC,0.8872579228612922,322.91610000000003,Nurture,New Budget Customers
5351-QESIO,0.8871788207235763,24.3031,Nurture,New Budget Customers
7943-RQCHR,0.8871215220572877,994.7847999999992,Nurture,Established Standard Customers
6888-SBYAI,0.8871034278514609,87.79480000000007,Nurture,Established Standard Customers
1867-BDVFH,0.8870779646231439,908.7081000000007,Nurture,Established Standard Customers
7587-RZNME,0.8870129099673024,282.6407999999997,Nurture,New Budget Customers
9667-TKTVZ,0.8868894953353195,161.7815999999999,Nurture,Established Standard Customers
2988-PLAHS,0.8867912135119178,331.7936999999999,Nurture,Established Standard Customers
4208-UFFGW,0.8867734766266292,143.72109999999986,Nurture,New Budget Customers
3278-FSIXX,0.8867698317524831,161.81290000000013,Nurture,New Budget Customers
4301-VVZKA,0.8861061770242474,1636.5521999999974,Nurture,Established Standard Customers
2903-YYTBW,0.8859540949488693,85.77789999999993,Nurture,New Budget Customers
3085-QUOZK,0.8857398176461156,79.72880000000008,Nurture,New Budget Customers
4749-VFKVB,0.8852974193718047,95.73690000000008,Nurture,New Budget Customers
3995-WFCSM,0.8850741375485405,144.41939999999988,Nurture,Established Standard Customers
8229-TNIQA,0.8849455496731339,365.3326,Nurture,New Budget Customers
0508-OOLTO,0.8842646604475768,196.10680000000008,Nurture,Established Standard Customers
6969-MVBAI,0.8835252137882352,1191.0339000000006,Nurture,Established Standard Customers
8180-AKMJV,0.8834987350929697,68.98780000000008,Nurture,New Budget Customers
5365-LLFYV,0.8833679471890493,117.06920000000018,Nurture,New Budget Customers
6608-QQLVK,0.8832240097199044,90.03239999999994,Nurture,Established Standard Customers
4847-QNOKA,0.8831823478911053,87.28930000000008,Nurture,New Budget Customers
6633-MPWBS,0.8830920199547713,274.5967000000002,Nurture,Established Standard Customers
0374-AACSZ,0.8830863744314453,121.5515999999998,Nurture,New Budget Customers
6567-HOOPW,0.8828040975831866,80.26670000000001,Nurture,New Budget Customers
1928-BXYIV,0.8827182327801372,81.56860000000007,Nurture,Established Standard Customers
2880-FPNAE,0.8824338069062874,160.2020000000001,Nurture,Established Standard Customers
9221-OTIVJ,0.8823102702506025,1881.3311999999983,Nurture,Established Standard Customers
2205-YMZZJ,0.8820696926025451,849.3582999999999,Nurture,Established Standard Customers
9637-EIHEQ,0.8818446769514667,73.29759999999993,Nurture,Established Standard Customers
0564-JJHGS,0.8813972221289623,1019.8507000000006,Nurture,Established Standard Customers
4065-JJAVA,0.8813248229291523,87.3473999999999,Nurture,New Budget Customers
4154-AQUGT,0.8811733649977189,1261.0120000000015,Nurture,Established Standard Customers
2049-BAFNW,0.8807922959583327,40.33350000000004,Nurture,New Budget Customers
2397-BRLOM,0.8807674322195077,824.9301999999998,Nurture,Established Standard Customers
6379-RXJRQ,0.8805618715776428,894.1373999999993,Nurture,Established Standard Customers
8329-IBCTI,0.8804284461495523,25.618000000000016,Nurture,New Budget Customers
9799-CAYJJ,0.8803776719388829,212.5825000000002,Nurture,Established Standard Customers
9261-WDCAF,0.8802889843680852,273.29369999999983,Nurture,New Budget Customers
5027-XWQHA,0.8799505869833091,540.3157000000009,Nurture,New Budget Customers
1612-EOHDH,0.8799235738337897,77.66519999999996,Nurture,New Budget Customers
8806-EAGWC,0.879657387375309,249.46070000000003,Nurture,Established Standard Customers
9846-GKXAS,0.8785163570328157,884.1547999999993,Nurture,Established Standard Customers
5172-MIGPM,0.8781154642915192,299.26389999999964,Nurture,Established Standard Customers
6656-JWRQX,0.8780904240480607,57.14090000000006,Nurture,New Budget Customers
0655-RBDUG,0.8780396910182563,761.3580999999998,Nurture,Established Standard Customers
5692-FPTAH,0.8777775083108602,83.35910000000004,Nurture,New Budget Customers
3398-ZOUAA,0.8777238189639136,1935.7891,Nurture,Established Standard Customers
6402-EJMWF,0.8774974207200487,318.4735999999997,Nurture,Established Standard Customers
3439-GVUSX,0.8772256609987464,24.732800000000008,Nurture,New Budget Customers
4897-QSUYC,0.8770517089589978,41.79559999999994,Nurture,New Budget Customers
3683-QKIUE,0.8768917449292185,434.36990000000003,Nurture,Established Standard Customers
6017-PPLPX,0.8768654526520183,1817.4284999999995,Nurture,Established Standard Customers
8710-YGLWG,0.8766854440889263,61.53629999999994,Nurture,New Budget Customers
9631-XEYKE,0.8766617160118013,232.69050000000013,Nurture,New Budget Customers
9283-LZQOH,0.8765476395302187,972.0199000000013,Nurture,Established Standard Customers
8073-IJDCM,0.8764690509590634,46.34499999999994,Nurture,New Budget Customers
0311-QYWSS,0.8764614151148371,553.9977999999999,Nurture,Established Standard Customers
1000-AJSLD,0.8762431825854019,24.05050000000002,Nurture,New Budget Customers
3372-KWFBM,0.875920399077085,1630.6813000000009,Nurture,Established Standard Customers
7234-FECYN,0.8754189447850658,1123.4103999999984,Nurture,Established Standard Customers
3606-TWKGI,0.8753122319759951,1771.882700000002,Nurture,Established Standard Customers
6326-MTTXK,0.8752686864196649,856.1607000000008,Nurture,Established Standard Customers
6615-ZGEDR,0.8749804329521931,22.247199999999978,Nurture,New Budget Customers
0952-KMEEH,0.8747599367764503,1344.3783999999982,Nurture,Established Standard Customers
2565-JSLRY,0.8743395983941181,54.99559999999996,Nurture,New Budget Customers
2839-RFSQE,0.8742568226482429,94.96240000000003,Nurture,New Budget Customers
1226-UDFZR,0.8739471363907162,150.06390000000007,Nurture,Established Standard Customers
6906-ANDWJ,0.8739072740327644,1677.0129000000002,Nurture,Established Standard Customers
2372-HWUHI,0.8738818363181488,171.06539999999998,Nurture,New Budget Customers
0836-SEYLU,0.8736400692806879,354.66790000000015,Nurture,New Budget Customers
2398-YPMUR,0.8735415378806067,1463.3176000000003,Nurture,Established Standard Customers
4514-GFCFI,0.8735231414903764,1624.7153999999991,Nurture,Established Standard Customers
5552-ZNFSJ,0.8734628183887424,80.83560000000006,Nurture,New Budget Customers
0082-LDZUE,0.8734472224090329,88.05320000000002,Nurture,New Budget Customers
8757-TFHHJ,0.8733325710798441,87.90890000000007,Nurture,Established Standard Customers
1522-VVDMG,0.8732459197369057,724.6600999999996,Nurture,Established Standard Customers
3398-FSHON,0.8723827508543861,1475.9691999999986,Nurture,Established Standard Customers
7394-FKDNK,0.872229838330905,1070.905500000001,Nurture,Established Standard Customers
4078-SAYYN,0.8718434766681638,1597.3958999999998,Nurture,Established Standard Customers
3211-ILJTT,0.87149903239169,1468.408899999999,Nurture,Established Standard Customers
9626-WEQRM,0.8714823181589456,123.5831999999999,Nurture,New Budget Customers
6877-LGWXO,0.8713373453580894,1529.9423999999997,Nurture,Established Standard Customers
2968-SSGAA,0.8712997563498819,1441.7759999999998,Nurture,Established Standard Customers
2344-JMOGN,0.8708825982804532,1038.3368000000003,Nurture,Established Standard Customers
3235-ETOOB,0.8708542246001603,925.7985999999997,Nurture,Established Standard Customers
7663-RGWBC,0.8708283165729199,53.67750000000004,Nurture,New Budget Customers
8058-JMEQO,0.8706759373440831,906.3149000000005,Nurture,Established Standard Customers
2831-EBWRN,0.8701895061674246,353.45630000000017,Nurture,New Budget Customers
6257-RJOHI,0.8700576565314805,219.60449999999983,Nurture,Established Standard Customers
3415-TAILE,0.8698380970754481,187.88469999999978,Nurture,Established Standard Customers
1478-VPOAD,0.8696889624044408,81.4611000000001,Nurture,New Budget Customers
9638-JIQYA,0.8695393870661582,56.13609999999994,Nurture,New Budget Customers
0601-WZHJF,0.8694898730092574,671.800499999999,Nurture,Established Standard Customers
7377-DMMRI,0.869428474528202,121.74489999999997,Nurture,Established Standard Customers
0295-QVKPB,0.8688871741202314,400.07840000000016,Nurture,Established Standard Customers
3258-SANFR,0.8687474107252143,406.607,Nurture,New Budget Customers
6615-NGGZJ,0.8684895764588324,1790.6122999999993,Nurture,Established Standard Customers
2642-DTVCO,0.8684599959150664,904.3902999999991,Nurture,Established Standard Customers
3946-MHCZW,0.8677118733669302,58.315700000000064,Nurture,Established Standard Customers
9895-VFOXH,0.8676664194513045,33.18580000000004,Nurture,New Budget Customers
9318-NKNFC,0.8676005694401927,59.810200000000066,Nurture,New Budget Customers
1449-XQEMT,0.8675326722136175,102.19950000000013,Nurture,New Budget Customers
8245-UMPYT,0.8669623791776355,2076.372600000001,Nurture,Established Standard Customers
2774-LVQUS,0.8669608217280169,1973.4544999999996,Nurture,Established Standard Customers
1589-AGTLK,0.8667561153589759,252.5556999999998,Nurture,New Budget Customers
7339-POGZN,0.8667182973001957,255.9418,Nurture,New Budget Customers
6923-EFPNL,0.8663003668669925,244.49050000000014,Nurture,New Budget Customers
4647-XXZAM,0.8661110617525334,478.56830000000065,Nurture,New Budget Customers
9714-EDSUC,0.8660590868466516,418.8677000000002,Nurture,Established Standard Customers
4678-DVQEO,0.8658192602408545,86.78829999999988,Nurture,Established Standard Customers
8654-DHAOW,0.8658169934223378,153.6204,Nurture,New Budget Customers
6158-HDPXZ,0.865256460849243,25.339499999999965,Nurture,New Budget Customers
7359-PTSXY,0.865117430790165,70.76579999999989,Nurture,New Budget Customers
6180-YBIQI,0.8645483464665777,110.0733,Nurture,New Budget Customers
2311-QYMUQ,0.864527783183377,2087.0904999999993,Nurture,Established Standard Customers
4145-UQXUQ,0.8643880577803393,1081.2444999999993,Nurture,Established Standard Customers
9206-GVPEQ,0.864211656892358,613.8520000000001,Nurture,Established Standard Customers
7878-JGDKK,0.8639842350437715,336.0761999999997,Nurture,New Budget Customers
4760-XOHVN,0.8639420487482966,48.31019999999999,Nurture,New Budget Customers
3097-NNSPB,0.8637797927836504,126.85520000000004,Nurture,New Budget Customers
8805-JNRAZ,0.8633652040833074,162.64890000000017,Nurture,Established Standard Customers
6979-ZNSFF,0.8631799635618334,1088.6303000000014,Nurture,Established Standard Customers
3585-ISXZP,0.863020165495179,996.6606000000004,Nurture,Established Standard Customers
3577-AMVUX,0.8630088270734281,69.15589999999992,Nurture,Established Standard Customers
1536-HBSWP,0.8628654523290339,64.56029999999998,Nurture,Established Standard Customers
4986-MXSFP,0.8628494873388216,128.27730000000008,Nurture,New Budget Customers
1501-SGHBW,0.8627394225948218,137.4944,Nurture,New Budget Customers
1845-ZLLIG,0.8626583018091232,72.4157999999999,Nurture,Established Standard Customers
7526-BEZQB,0.8624533783023021,1627.6062999999995,Nurture,Established Standard Customers
1213-NGCUN,0.8622611653315909,562.0055000000006,Nurture,Established Standard Customers
